evaluations raw_y
242 148.2200000000
254 157.3400000000
266 176.9500000000
307 179.6300000000
308 187.3900000000
314 207.5700000000
620 -1.0000000000
evaluations raw_y
1 -115.0000000000
2 -88.0000000000
4 -78.0000000000
19 -65.0000000000
20 -48.0000000000
23 -36.0000000000
53 -29.0000000000
68 -26.0000000000
83 -20.0000000000
92 -18.0000000000
113 -14.0000000000
119 -12.0000000000
146 -8.0000000000
158 -7.0000000000
173 -4.0000000000
203 123.8400000000
209 145.5400000000
218 170.9600000000
254 178.7500000000
322 182.4400000000
361 185.8600000000
670 -1.0000000000
evaluations raw_y
1 -169.0000000000
2 -132.0000000000
3 -60.0000000000
4 -44.0000000000
23 -41.0000000000
29 -32.0000000000
56 -30.0000000000
59 -24.0000000000
80 -23.0000000000
86 -16.0000000000
113 -10.0000000000
149 -6.0000000000
167 -5.0000000000
173 -1.0000000000
206 134.5500000000
247 137.5100000000
477 145.2600000000
